post_text,label
"Unbox the VOOPOO’s new double injection design […] 1 day charging = 2 days vaping […] Anti leakage structure Unboxing my @voopootech¬uk #showoffyourvoopoo #voopoo … #voopoodoric #doric #foryourpage AD hello and welcome to a day in my life with the Voopoo ARGUS Z […] I’ve been using this product for a few weeks now and it’s so good […] you can also enter a competition by posting a photo or video with your own VooPoo product and using the hashtag #showoffyourvoopoo and winners will receive that ARGUS Z as a prise [sic] Head over to @voopootech¬uk to enter the giveaway!! #showoffyourvoop… oo #voopoo #voopooargus #argusz …I've been using this electronic cigarette […] it's rechargeable, very easy to use […] this is one where you put the e-cig liquid in […] and then it’s just dead simple to use, like, you’re ready to go […] it's rechargeable, it’s dead small […] yeah, I’d recommend it to everybody because it actually is, like, really really good […] anybody wanting to buy one, I'll tag below the name they’re called Voopoo […] but yeah, check them out, anybody, I think they have a competition on at the minute, where you can win one, so keep an eye out for that as well @voopootech¬uk #showoffyourvoopoo #voopoo #voopooargus #argusz",3
belly button slimming patches Lose weight Accidentally thin before Belly Slimming Patch Lose Weight …,3
"Ventolin UK Regulated […] Asthma Inhaler from our online treatment service […] Fast Dispatch, 24hr Delivery - Prices as low as £6.99/ihhaler",3
"ESH’S FOURTH GENERATION INVISIBLE HEARING AIDS Invisible. Discreet and difficult for the naked eye to spot product parameters 30-day money-back guaranteed … 30-Day Risk-Free Cover … Immerse yourself in them for a full 30 days, if you’re not satisfied you're covered with our 30 day performance promise for a brand new pair 17 sold in 24 hours … 3 left in stock Description Nearly invisible",3
"How does @anthonyjoshua stay in shape? A diet consisting of bananas with rice & ketchup with sweetcorn. How does @ant_crolla stay in shape? Guinness. Hear from @EddieHearn and @JermaineFrankl6 too on the Lightweight Boxing Show. #JoshuaFranklin @MatchroomBoxing I think it's a good fight for me to test myself"". @anthonyjoshua spoke to @DomMcGuinness1 and @ant_crolla ahead of his fight with Jermaine Franklin on Saturday. Watch the Lightweight Boxing Show on YouTube NOW! #JoshuaFranklin @MatchroomBoxing ‘I'm going in there with pure confidence because I know the work I've done’ There are NO doubts in @AnthonyJoshua's mind ahead of his fight with Jermaine Franklin! Full interview #JoshuaFranklin I'm going in there with pure confidence because I know the work I've done",3
belly button slimming patches Lose weight Accidentally thin before Slimming Detox Lose Weight Prod...,3
"2023 is your year and you’re already ready to smash your goals. For that extra motivation MyProtein is running a TikTok competition with your chance to win big. Whatever you’re into or looking to get into this year, whether it’s cycling, boxing, gymnastics or running like me, we want you to capture your journey using our filter. I AM A CYCLIST I AM A BOXER I AM A GYMNAST I AM A RUNNER No matter what point you’re at. And tag MyProtein to be in with a chance of winning some amazing prizes. They’ve got stuff like a luxury yoga retreat in Morocco, Mirafit flat weight equipment, an Apple watch, and much much more. So get creating and tag us in any videos you make with the filter. Good luck! #YOUREALREADYREADY 2023 is your year to smash your goals!! #yourealreadyready #Myprotein #Yoga #Running # Swimmimg [sic] #Gymnastics",3
"ENDLESS FLAVORS, LIMITLESS CHOICE FAST UK DELIVERY UNBEATABLE PRICES THOUSANDS OF PRODUCTS THEGREATEVAPE.COM",3
"Northen Lights Expedition Cruise from London Price from £4,932",3
"7 Night Italy Greece & Croatia Leaving from: Venice (Ravenna), Italy Visiting: Venice (Ravenna), Italy, Dubrovnik, Croatia […] Sicily (Messina), Italy THIS IS YOUR 7 Night Italy, Greece & Croatia […] Leaving from Venice (Ravenna), Italy Day 1 Port Venice (Ravenna), Italy Departs at 6:00PM",3
"BROUGHT TO YOU BY SKY BET Is Gary changing his title prediction? [eyes emoji] Thanks to Man City, It seems @GNev2 is having a change of heart [sweat grinning emoji][trophy emoji] Part three of The Overlap Fan Debate is out now [television emoji]",3
Enhance your Photos with AI,3
"To mark this year’s twenty-fifth anniversary of her tragic death, an exclusive gold coin has been issued […] This especial collectible has been minted in the highest quality proof in one two-hundred ounce fine gold. Minted in 1/200 ounce 24-carat gold This 24-carat gold coin is now available for just £29.95, saving £85 on the regular price of £114.95 [...] This special offer is only available until the 31st of December. 40 mm Order now […] to secure your Princess Diana fine gold coin.",3
EB Planet # GB | uk-website-news ELFBAR Regular Discord User Discount @ United Kingdom https://www.elfbar.co.uk/ All UK Discord Users will enjoy 5% off on everything. Code: DISCORD5 USE CODE DISCORD5 5% OFF NEXT ORDER,3
"There’s a new way to get 25% more done My deadlines keep piling up and my ADHD brain doesn’t know what to prioritize I think the boss is starting to notice, HELP!! You should try Motion! It’s the best way to get organized when you have ADHD Motion is an AI personal assistant! The automations that Motion offers are soooooo [sic] helpful How?! Cause [sic] I keep forgetting my tasks Missing deadlines And messing with my schedule Motion’s AI does it all for YOU It’s the only way I was able to get a promotion!",3
"Who said electrification can’t spark excitement when unplugged? FUELLED BY PETROL DRIVEN BY ELECTRIC NO NEED TO PLUG IN New Nissan Qashqai with e-POWER. A unique electrified experience, unplugged e-POWER Energy Flow New Nissan Qashqai with e-POWER, unplugged *e-POWER comprises a 100% electric motor-driven system, powered by a lithium ion battery and a petrol engine Nissan Qashqai and X-Trail with e-Power. Get your own electrical superpower like The Flash",3
"Renewable hydrogen, another alternative to reduce emissions. At Repsol, we are committed to renewable hydrogen as an energy source that offers up different uses such as zero net emissions synthetic fuel production H2 e",3
"it helps inflammation, things like tennis elbow, Carpal tunnel syndrome, fibromyalgia, rheumatoid arthritis customers out there who may be suffering with osteoarthritis or osteoporosis […] it can help actually to strengthen your bones",3
There can be only one ‘There can be only one.’ #shroud #thrudark #endeavourthroughadversity There can be only one.,3
